20,28,0
20,622,0
20,590,0
20,318,0
20,696,0
20,382,0
20,560,0
20,922,0
20,679,0
20,228,0
20,969,0
20,196,0
20,736,0
20,728,0
20,503,0
20,7,0
20,887,0
20,123,0
20,513,0
20,778,0
20,603,0
20,20,0
21,84,0
21,486,0
21,944,0
21,696,0
21,23,0
21,575,0
21,699,0
21,597,0
21,443,0
21,38,0
21,274,0
21,434,0
21,592,0
21,105,0
21,464,0
21,582,0
21,178,0
21,791,0
21,547,0
21,469,0
21,112,0
21,504,0
21,776,0
21,661,0
21,216,0
21,509,0
22,520,0
22,392,0
22,738,0
22,403,0
22,369,0
22,253,0
22,96,0
22,649,0
22,99,0
22,747,0
22,83,0
22,644,0
22,733,0
22,818,0
22,379,0
22,306,0
22,101,0
22,745,0
22,175,0
23,633,0
23,457,0
23,617,0
23,24,0
23,572,0
23,148,0
23,809,0
23,252,0
23,24,0
23,83,0
23,577,0
23,506,0
23,726,0
23,482,0
23,580,0
23,204,0
23,795,0
23,972,0
23,199,0
23,356,0
23,407,0
23,153,0
23,921,0
23,980,0
24,866,0
24,23,0
24,257,0
24,698,0
24,607,0
24,200,0
24,645,0
24,295,0
24,45,0
24,964,0
24,659,0
24,646,0
24,498,0
24,756,0
24,217,0
24,963,0
24,290,0
24,547,0
24,303,0
24,287,0
24,19,0
24,53,0
24,93,0
24,919,0
25,97,0
25,568,0
25,637,0
25,516,0
25,930,0
25,267,0
25,299,0
25,30,0
25,343,0
25,624,0
25,997,0
25,162,0
25,544,0
25,953,0
25,589,0
25,102,0
25,861,0
25,800,0
25,965,0
25,151,0
25,485,0
26,32,0
26,387,0
26,767,0
26,644,0
26,921,0
26,777,0
26,156,0
26,106,0
26,459,0
26,150,0
26,274,0
26,904,0
26,811,0
26,179,0
26,754,0
26,204,0
26,35,0
26,582,0
26,640,0
26,754,0
26,239,0
26,433,0
26,96,0
26,351,0
26,817,0
27,346,0
27,129,0
27,115,0
27,288,0
27,192,0
27,603,0
27,886,0
27,612,0
27,263,0
27,397,0
27,235,0
27,705,0
27,483,0
27,923,0
27,959,0
27,502,0
27,703,0
28,852,0
28,184,0
28,776,0
28,938,0
28,710,0
28,499,0
28,664,0
28,453,0
28,339,0
28,291,0
28,60,0
28,344,0
28,698,0
28,250,0
28,398,0
28,698,0
28,160,0
28,881,0
28,546,0
29,745,0
29,746,0
29,411,0
29,421,0
29,20,0
29,644,0
29,898,0
29,5,0
29,419,0
29,193,0
29,360,0
29,550,0
29,713,0
29,728,0
29,166,0
29,211,0
29,544,0
29,555,0
29,91,0
30,916,0
30,572,0
30,767,0
30,877,0
30,502,0
30,679,0
30,122,0
30,918,0
30,409,0
30,665,0
30,695,0
30,748,0
30,372,0
30,532,0
30,346,0
30,462,0
30,111,0
30,859,0
30,711,0
30,788,0
30,506,0
30,857,0
30,485,0
30,39,0
30,638,0
30,826,0
31,361,0
31,647,0
31,867,0
31,935,0
31,288,0
31,841,0
31,380,0
31,431,0
31,882,0
31,938,0
31,506,0
31,584,0
31,31,0
31,658,0
31,715,0
31,543,0
31,819,0
32,88,0
32,396,0
32,622,0
32,508,0
32,361,0
32,389,0
32,815,0
32,871,0
32,25,0
32,107,0
32,664,0
32,332,0
32,659,0
33,839,0
33,704,0
33,422,0
33,232,0
33,827,0
33,967,0
33,577,0
33,480,0
33,956,0
33,618,0
33,676,0
33,485,0
33,384,0
33,584,0
33,494,0
33,959,0
33,307,0
34,954,0
34,635,0
34,59,0
34,689,0
34,975,0
34,985,0
34,625,0
34,549,0
34,275,0
34,939,0
34,409,0
34,715,0
34,156,0
34,236,0
34,901,0
34,79,0
34,5,0
34,513,0
34,986,0
34,329,0
34,584,0
34,700,0
35,120,0
35,85,0
35,869,0
35,688,0
35,947,0
35,466,0
35,499,0
35,167,0
35,87,0
35,539,0
35,906,0
35,233,0
35,141,0
35,990,0
35,679,0
35,812,0
35,178,0
35,498,0
35,884,0
35,856,0
35,771,0
35,548,0
35,865,0
35,293,0
36,244,0
36,124,0
36,899,0
36,544,0
36,224,0
36,609,0
36,679,0
36,436,0
36,275,0
36,997,0
36,975,0
36,263,0
36,850,0
36,754,0
36,133,0
36,344,0
36,805,0
36,974,0
36,453,0
36,271,0
36,45,0
36,739,0
36,358,0
37,740,0
37,981,0
37,987,0
37,216,0
37,466,0
37,854,0
37,878,0
37,818,0
37,289,0
37,870,0
37,848,0
37,424,0
37,77,0
37,794,0
37,547,0
37,903,0
37,391,0
37,426,0
37,462,0
37,579,0
37,89,0
37,600,0
38,370,0
38,268,0
38,145,0
38,613,0
38,688,0
38,190,0
38,629,0
38,685,0
38,724,0
38,87,0
38,64,0
38,544,0
38,258,0
38,214,0
38,919,0
38,172,0
38,925,0
38,532,0
38,905,0
38,164,0
38,346,0
38,777,0
38,822,0
38,969,0
38,102,0
38,238,0
38,957,0
39,61,0
39,721,0
39,652,0
39,10,0
39,114,0
39,212,0
39,501,0
39,114,0
39,889,0
39,767,0
39,167,0
39,831,0
39,938,0
39,158,0
39,563,0
39,492,0
39,40,0
39,35,0
39,91,0
39,487,0
39,89,0
39,650,0
39,761,0
39,981,0
39,140,0
40,471,0
40,944,0
40,792,0
40,529,0
40,178,0
40,976,0
40,924,0
40,493,0
40,25,0
40,874,0
40,810,0
40,391,0
40,708,0
40,597,0
40,300,0
40,182,0
40,654,0
40,382,0
40,619,0
40,782,0
40,206,0
40,624,0
40,825,0
41,361,0
41,79,0
41,307,0
41,31,0
41,754,0
41,990,0
41,277,0
41,526,0
41,807,0
41,616,0
41,139,0
41,54,0
41,976,0
41,761,0
41,213,0
41,725,0
41,215,0
41,101,0
41,288,0
41,204,0
41,43,0
41,772,0
41,461,0
41,552,0
41,533,0
42,485,0
42,477,0
42,851,0
42,555,0
42,542,0
42,131,0
42,693,0
42,87,0
42,240,0
42,456,0
42,952,0
42,162,0
42,586,0
42,949,0
42,57,0
42,226,0
42,441,0
42,695,0
42,682,0
42,212,0
42,499,0
42,764,0
43,43,0
43,439,0
43,747,0
43,118,0
43,289,0
43,580,0
43,362,0
43,943,0
43,34,0
43,435,0
43,231,0
43,736,0
43,169,0
43,381,0
43,254,0
43,861,0
43,859,0
43,320,0
43,378,0
43,510,0
44,797,0
44,789,0
44,465,0
44,551,0
44,517,0
44,202,0
44,529,0
44,689,0
44,280,0
44,999,0
44,494,0
44,852,0
44,570,0
44,275,0
44,636,0
44,421,0
44,820,0
44,972,0
44,478,0
44,118,0
45,287,0
45,913,0
45,559,0
45,255,0
45,97,0
45,773,0
45,787,0
45,987,0
45,97,0
45,334,0
45,469,0
45,942,0
45,163,0
45,770,0
45,901,0
45,595,0
45,904,0
45,412,0
45,682,0
46,622,0
46,410,0
46,987,0
46,816,0
46,795,0
46,867,0
46,26,0
46,710,0
46,253,0
46,287,0
46,494,0
46,835,0
46,522,0
46,334,0
46,380,0
46,249,0
46,178,0
46,442,0
46,527,0
47,237,0
47,992,0
47,898,0
47,452,0
47,961,0
47,743,0
47,629,0
47,804,0
47,677,0
47,894,0
47,806,0
47,890,0
47,309,0
47,234,0
47,3,0
47,601,0
47,408,0
47,647,0
48,436,0
48,909,0
48,788,0
48,485,0
48,124,0
48,986,0
48,904,0
48,728,0
48,402,0
48,676,0
48,153,0
48,559,0
48,189,0
48,288,0
48,549,0
49,416,0
49,358,0
49,393,0
49,475,0
49,777,0
49,810,0
49,98,0
49,495,0
49,251,0
49,33,0
49,525,0
49,342,0
49,412,0
50,147,0
50,216,0
50,921,0
50,455,0
50,944,0
50,790,0
50,83,0
50,816,0
50,27,0
50,890,0
50,982,0
50,536,0
50,505,0
50,170,0
50,45,0
50,589,0
50,914,0
50,294,0
51,548,0
51,179,0
51,40,0
51,64,0
51,751,0
51,636,0
51,490,0
51,376,0
51,365,0
51,941,0
51,52,0
51,654,0
51,85,0
51,500,0
51,561,0
51,161,0
51,944,0
52,466,0
52,970,0
52,104,0
52,566,0
52,135,0
52,187,0
52,683,0
52,417,0
52,603,0
52,55,0
52,181,0
52,447,0
52,844,0
52,587,0
52,249,0
52,523,0
52,373,0
52,626,0
52,71,0
52,783,0
52,976,0
53,81,0
53,391,0
53,485,0
53,155,0
53,776,0
53,576,0
53,848,0
53,742,0
53,433,0
53,898,0
53,699,0
53,981,0
53,742,0
53,606,0
53,256,0
53,229,0
53,73,0
54,762,0
54,918,0
54,126,0
54,768,0
54,698,0
54,51,0
54,845,0
54,245,0
54,177,0
54,379,0
54,475,0
54,96,0
54,492,0
54,338,0
54,517,0
54,657,0
54,864,0
54,261,0
54,331,0
55,604,0
55,927,0
55,837,0
55,799,0
55,29,0
55,261,0
55,732,0
55,971,0
55,762,0
55,102,0
55,273,0
55,473,0
55,78,0
55,115,0
55,989,0
55,113,0
55,334,0
55,897,0
55,849,0
55,135,0
55,828,0
55,474,0
56,945,0
56,694,0
56,569,0
56,149,0
56,623,0
56,939,0
56,834,0
56,112,0
56,717,0
56,919,0
56,843,0
56,671,0
56,753,0
56,676,0
56,612,0
56,948,0
56,31,0
56,99,0
56,735,0
57,724,0
57,636,0
57,399,0
57,627,0
57,482,0
57,525,0
57,836,0
57,799,0
57,761,0
57,129,0
57,866,0
57,226,0
57,454,0
57,103,0
57,32,0
57,771,0
57,333,0
57,356,0
57,803,0
57,942,0
57,286,0
57,812,0
57,329,0
58,147,0
58,470,0
58,454,0
58,826,0
58,864,0
58,654,0
58,420,0
58,949,0
58,436,0
58,541,0
58,410,0
58,686,0
58,371,0
58,488,0
58,13,0
59,163,0
59,469,0
59,295,0
59,774,0
59,73,0
59,22,0
59,258,0
59,960,0
59,740,0
59,612,0
59,71,0
59,19,0
59,48,0
59,559,0
59,234,0
59,868,0
60,999,0
60,33,0
60,723,0
60,325,0
60,571,0
60,136,0
60,688,0
60,966,0
60,532,0
60,312,0
60,283,0
60,388,0
60,298,0
60,832,0
60,396,0
60,471,0
60,499,0
60,165,0
60,885,0
60,926,0
60,617,0
61,404,0
61,554,0
61,622,0
61,63,0
61,591,0
61,877,0
61,141,0
61,188,0
61,990,0
61,950,0
61,788,0
61,957,0
61,186,0
61,531,0
61,591,0
61,960,0
61,338,0
61,180,0
61,716,0
62,241,0
62,359,0
62,681,0
62,518,0
62,651,0
62,422,0
62,977,0
62,584,0
62,681,0
62,668,0
62,718,0
62,540,0
62,72,0
62,292,0
62,815,0
62,687,0
62,279,0
62,890,0
62,949,0
62,292,0
62,145,0
62,860,0
63,165,0
63,697,0
63,131,0
63,795,0
63,861,0
63,441,0
63,461,0
63,40,0
63,431,0
63,698,0
63,13,0
63,142,0
63,503,0
63,636,0
63,33,0
63,125,0
63,539,0
63,514,0
63,830,0
64,467,0
64,782,0
64,93,0
64,272,0
64,635,0
64,174,0
64,313,0
64,828,0
64,222,0
64,69,0
64,513,0
64,422,0
64,163,0
64,92,0
64,695,0
64,689,0
64,259,0
64,548,0
64,187,0
64,295,0
65,894,0
65,454,0
65,395,0
65,564,0
65,506,0
65,798,0
65,849,0
65,353,0
65,179,0
65,912,0
65,97,0
65,10,0
65,925,0
65,379,0
65,903,0
65,101,0
65,520,0
65,51,0
65,842,0
65,643,0
65,911,0
65,326,0
65,729,0
65,438,0
65,130,0
66,703,0
66,369,0
66,709,0
66,408,0
66,664,0
66,440,0
66,680,0
66,28,0
66,110,0
66,308,0
66,84,0
66,684,0
66,291,0
66,734,0
66,844,0
66,840,0
66,545,0
66,258,0
66,562,0
66,521,0
66,330,0
66,812,0
66,80,0
67,787,0
67,934,0
67,985,0
67,170,0
67,273,0
67,105,0
67,820,0
67,666,0
67,584,0
67,303,0
67,518,0
67,495,0
67,49,0
67,460,0
67,818,0
67,914,0
67,668,0
67,263,0
67,266,0
67,746,0
68,861,0
68,2,0
68,336,0
68,617,0
68,758,0
68,838,0
68,296,0
68,121,0
68,892,0
68,964,0
68,118,0
68,26,0
68,651,0
68,86,0
68,93,0
68,248,0
68,743,0
68,285,0
68,532,0
68,621,0
68,537,0
68,394,0
68,292,0
68,569,0
69,902,0
69,442,0
69,414,0
69,437,0
69,209,0
69,954,0
69,285,0
69,304,0
69,543,0
69,454,0
69,513,0
69,108,0
69,556,0
69,338,0
69,260,0
69,791,0
69,449,0
69,524,0
69,318,0
69,41,0
69,532,0
69,326,0
69,451,0
70,901,0
70,185,0
70,332,0
70,958,0
70,69,0
70,8,0
70,998,0
70,455,0
70,409,0
70,874,0
70,322,0
71,66,0
71,709,0
71,386,0
71,336,0
71,570,0
71,902,0
71,429,0
71,69,0
71,120,0
71,2,0
71,71,0
71,926,0
71,88,0
71,171,0
71,774,0
71,714,0
72,147,0
72,641,0
72,130,0
72,327,0
72,828,0
72,841,0
72,657,0
72,556,0
72,264,0
72,552,0
72,610,0
72,636,0
72,296,0
72,623,0
72,496,0
72,406,0
72,357,0
72,371,0
73,159,0
73,276,0
73,36,0
73,572,0
73,859,0
73,603,0
73,279,0
73,719,0
73,96,0
73,126,0
73,766,0
73,347,0
73,374,0
73,914,0
73,875,0
73,895,0
73,191,0
73,640,0
73,671,0
73,133,0
73,168,0
73,274,0
74,485,0
74,547,0
74,533,0
74,28,0
74,486,0
74,729,0
74,736,0
74,968,0
74,6,0
74,289,0
74,383,0
74,197,0
74,154,0
74,939,0
74,607,0
74,886,0
74,512,0
75,951,0
75,535,0
75,2,0
75,358,0
75,918,0
75,9,0
75,858,0
75,37,0
75,453,0
75,134,0
75,624,0
75,940,0
75,918,0
75,114,0
75,471,0
75,915,0
75,834,0
75,768,0
75,415,0
75,621,0
75,630,0
75,508,0
75,40,0
75,404,0
75,972,0
76,33,0
76,66,0
76,117,0
76,672,0
76,668,0
76,978,0
76,459,0
76,225,0
76,973,0
76,181,0
76,594,0
76,852,0
76,33,0
76,65,0
76,932,0
76,213,0
76,145,0
76,934,0
76,44,0
77,431,0
77,953,0
77,15,0
77,803,0
77,215,0
77,957,0
77,338,0
77,282,0
77,818,0
77,468,0
77,493,0
77,425,0
77,344,0
77,189,0
77,934,0
77,680,0
78,12,0
78,227,0
78,987,0
78,2,0
78,973,0
78,494,0
78,793,0
78,306,0
78,134,0
78,991,0
78,707,0
78,642,0
78,790,0
78,578,0
78,863,0
78,869,0
78,784,0
78,248,0
79,711,0
79,380,0
79,549,0
79,75,0
79,866,0
79,56,0
79,481,0
79,96,0
79,857,0
79,110,0
79,353,0
79,327,0
79,888,0
79,996,0
79,577,0
79,784,0
80,506,0
80,443,0
80,868,0
80,87,0
80,65,0
80,208,0
80,341,0
80,138,0
80,146,0
80,254,0
80,323,0
80,778,0
80,959,0
80,420,0
80,996,0
80,129,0
81,997,0
81,645,0
81,246,0
81,446,0
81,282,0
81,962,0
81,696,0
81,488,0
81,723,0
81,646,0
81,419,0
81,416,0
81,55,0
81,665,0
81,312,0
81,552,0
81,203,0
81,534,0
81,834,0
81,883,0
81,558,0
81,943,0
81,222,0
81,516,0
81,705,0
81,715,0
81,178,0
82,804,0
82,131,0
82,633,0
82,900,0
82,576,0
82,275,0
82,986,0
82,297,0
82,906,0
82,342,0
82,841,0
82,655,0
82,681,0
82,474,0
82,621,0
82,922,0
83,947,0
83,537,0
83,219,0
83,588,0
83,325,0
83,920,0
83,120,0
83,53,0
83,821,0
83,774,0
83,51,0
83,77,0
83,610,0
83,425,0
83,125,0
83,763,0
83,42,0
83,612,0
84,8,0
84,277,0
84,824,0
84,127,0
84,175,0
84,115,0
84,921,0
84,421,0
84,533,0
84,290,0
84,271,0
84,895,0
84,390,0
84,613,0
84,56,0
84,270,0
84,375,0
84,137,0
84,141,0
84,525,0
84,977,0
84,320,0
84,691,0
84,628,0
84,746,0
84,617,0
85,567,0
85,412,0
85,908,0
85,253,0
85,355,0
85,951,0
85,521,0
85,361,0
85,477,0
85,209,0
85,84,0
85,949,0
85,257,0
85,678,0
85,636,0
85,9,0
85,267,0
85,46,0
86,672,0
86,807,0
86,265,0
86,190,0
86,941,0
86,806,0
86,916,0
86,571,0
86,939,0
86,67,0
86,38,0
86,798,0
86,377,0
86,107,0
86,185,0
86,998,0
86,260,0
87,504,0
87,150,0
87,82,0
87,207,0
87,473,0
87,789,0
87,441,0
87,826,0
87,978,0
87,323,0
87,613,0
87,428,0
87,749,0
87,770,0
87,224,0
87,227,0
88,284,0
88,905,0
88,743,0
88,808,0
88,946,0
88,298,0
88,427,0
88,689,0
88,988,0
88,228,0
88,184,0
88,210,0
88,7,0
88,575,0
88,465,0
88,127,0
89,273,0
89,972,0
89,214,0
89,345,0
89,698,0
89,843,0
89,657,0
89,155,0
89,875,0
89,812,0
89,966,0
89,216,0
89,520,0
89,566,0
89,776,0
89,564,0
89,917,0
89,383,0
89,777,0
90,59,0
90,84,0
90,74,0
90,336,0
90,446,0
90,859,0
90,89,0
90,701,0
90,870,0
90,820,0
90,563,0
90,854,0
90,19,0
90,127,0
90,289,0
90,203,0
90,281,0
91,578,0
91,980,0
91,897,0
91,571,0
91,96,0
91,558,0
91,64,0
91,675,0
91,304,0
91,739,0
91,772,0
91,267,0
91,764,0
91,156,0
91,670,0
91,752,0
91,269,0
91,539,0
91,162,0
91,668,0
91,561,0
91,644,0
92,907,0
92,439,0
92,163,0
92,772,0
92,283,0
92,695,0
92,424,0
92,345,0
92,386,0
92,50,0
92,295,0
92,268,0
92,813,0
92,488,0
92,746,0
92,84,0
92,798,0
93,223,0
93,648,0
93,961,0
93,843,0
93,118,0
93,336,0
93,263,0
93,431,0
93,592,0
93,14,0
93,303,0
93,338,0
93,249,0
93,820,0
93,871,0
93,127,0
93,543,0
94,614,0
94,410,0
94,237,0
94,569,0
94,573,0
94,43,0
94,195,0
94,34,0
94,614,0
94,461,0
94,116,0
94,148,0
94,130,0
94,937,0
94,716,0
94,208,0
94,28,0
94,188,0
94,345,0
94,736,0
94,736,0
95,826,0
95,354,0
95,534,0
95,317,0
95,303,0
95,928,0
95,619,0
95,936,0
95,150,0
95,468,0
95,882,0
95,774,0
95,60,0
95,861,0
95,590,0
95,851,0
95,388,0
95,957,0
95,429,0
96,191,0
96,416,0
96,63,0
96,651,0
96,992,0
96,286,0
96,235,0
96,310,0
96,662,0
96,633,0
96,830,0
96,958,0
96,288,0
96,420,0
96,26,0
96,511,0
96,942,0
96,768,0
96,166,0
96,72,0
96,280,0
96,706,0
96,637,0
96,402,0
97,800,0
97,222,0
97,554,0
97,396,0
97,366,0
97,341,0
97,231,0
97,659,0
97,118,0
97,715,0
97,611,0
98,830,0
98,877,0
98,867,0
98,110,0
98,453,0
98,190,0
98,643,0
98,19,0
98,874,0
98,245,0
98,470,0
98,535,0
98,902,0
98,666,0
98,40,0
98,656,0
98,467,0
98,511,0
98,550,0
98,641,0
98,794,0
98,156,0
98,298,0
98,429,0
99,56,0
99,698,0
99,668,0
99,151,0
99,719,0
99,727,0
99,394,0
99,25,0
99,867,0
99,444,0
99,175,0
99,812,0
99,667,0
99,143,0
99,106,0
99,160,0
99,797,0
99,697,0
99,566,0
99,452,0
99,882,0
99,990,0
99,681,0
99,23,0
99,693,0
100,556,0
100,367,0
100,495,0
100,719,0
100,426,0
100,396,0
100,861,0
100,54,0
100,160,0
100,205,0
100,671,0
100,634,0
100,780,0
100,663,0
100,982,0
101,522,0
101,73,0
101,603,0
101,675,0
101,760,0
101,831,0
101,282,0
101,988,0
101,50,0
101,931,0
102,54,0
102,595,0
102,360,0
102,258,0
102,81,0
102,41,0
102,589,0
102,403,0
102,746,0
102,687,0
102,498,0
102,185,0
102,191,0
102,56,0
102,620,0
102,489,0
103,500,0
103,480,0
103,769,0
103,350,0
103,981,0
103,746,0
103,305,0
103,902,0
103,990,0
103,637,0
103,971,0
103,619,0
103,270,0
103,134,0
103,846,0
104,119,0
104,699,0
104,132,0
104,865,0
104,854,0
104,769,0
104,730,0
104,524,0
104,833,0
104,94,0
104,700,0
104,540,0
104,880,0
104,292,0
104,574,0
104,720,0
104,753,0
104,874,0
104,436,0
104,299,0
104,938,0
104,554,0
104,136,0
104,28,0
104,35,0
104,131,0
105,480,0
105,672,0
105,686,0
105,352,0
105,56,0
105,62,0
105,667,0
105,111,0
105,337,0
105,619,0
105,462,0
105,434,0
105,1000,0
105,172,0
105,730,0
106,191,0
106,895,0
106,202,0
106,738,0
106,307,0
106,581,0
106,173,0
106,690,0
106,999,0
106,882,0
106,329,0
106,866,0
106,660,0
107,488,0
107,443,0
107,702,0
107,984,0
107,485,0
107,748,0
107,187,0
107,385,0
107,865,0
107,486,0
107,73,0
107,86,0
107,909,0
107,337,0
107,451,0
107,441,0
107,845,0
107,883,0
107,475,0
108,747,0
108,814,0
108,863,0
108,853,0
108,76,0
108,682,0
108,308,0
108,173,0
108,461,0
108,606,0
108,944,0
108,458,0
108,258,0
108,314,0
108,816,0
108,444,0
108,79,0
108,210,0
108,372,0
108,182,0
108,327,0
108,414,0
108,922,0
108,111,0
108,590,0
108,956,0
108,859,0
109,48,0
109,983,0
109,208,0
109,161,0
109,424,0
109,174,0
109,501,0
109,664,0
109,772,0
109,45,0
109,863,0
109,494,0
109,534,0
109,986,0
109,387,0
109,560,0
109,782,0
109,279,0
109,547,0
109,685,0
109,377,0
109,742,0
109,747,0
109,262,0
109,824,0
110,434,0
110,688,0
110,694,0
110,693,0
110,775,0
110,737,0
110,469,0
110,890,0
110,887,0
110,840,0
110,99,0
110,561,0
110,923,0
110,800,0
110,243,0
110,715,0
110,54,0
110,590,0
110,934,0
110,326,0
110,573,0
110,710,0
110,738,0
110,464,0
110,761,0
110,531,0
111,843,0
111,552,0
111,177,0
111,182,0
111,808,0
111,618,0
111,783,0
111,362,0
111,157,0
111,403,0
111,460,0
111,819,0
111,365,0
111,456,0
111,836,0
111,742,0
112,490,0
112,843,0
112,495,0
112,99,0
112,271,0
112,937,0
112,24,0
112,497,0
112,408,0
112,233,0
112,856,0
112,205,0
112,779,0
112,388,0
112,210,0
113,127,0
113,883,0
113,806,0
113,545,0
113,27,0
113,660,0
113,664,0
113,58,0
113,210,0
113,808,0
113,622,0
113,456,0
113,47,0
113,755,0
114,706,0
114,542,0
114,727,0
114,172,0
114,128,0
114,600,0
114,505,0
114,562,0
114,378,0
114,426,0
114,887,0
114,73,0
114,79,0
114,984,0
114,522,0
114,957,0
114,703,0
114,688,0
114,352,0
115,948,0
115,543,0
115,240,0
115,438,0
115,873,0
115,855,0
115,316,0
115,976,0
115,901,0
115,538,0
115,92,0
115,495,0
115,421,0
115,646,0
115,387,0
115,317,0
115,465,0
115,674,0
115,669,0
115,651,0
115,768,0
116,194,0
116,508,0
116,63,0
116,726,0
116,666,0
116,484,0
116,101,0
116,957,0
116,219,0
116,544,0
116,749,0
116,985,0
116,620,0
116,776,0
116,363,0
116,31,0
116,520,0
116,187,0
116,585,0
116,532,0
116,713,0
116,330,0
116,95,0
116,854,0
116,127,0
116,328,0
116,82,0
117,889,0
117,219,0
117,106,0
117,643,0
117,562,0
117,53,0
117,968,0
117,364,0
117,306,0
117,24,0
117,185,0
117,296,0
117,293,0
117,712,0
117,96,0
117,186,0
117,322,0
117,378,0
117,745,0
118,46,0
118,932,0
118,581,0
118,315,0
118,118,0
118,117,0
118,433,0
118,598,0
118,622,0
